Genus,Species,Host,Year
meloidogyne,incognita,Potato,2001
meloidogyne,incognita,Pepper,1986
meloidogyne,incognita,Eggplant,1986
meloidogyne,incognita,Tomato,1986
meloidogyne,incognita,Tobacco,1991
meloidogyne,incognita,Pepper,1994
meloidogyne,incognita,Tomato,1995
meloidogyne,incognita,Soybean,1995
meloidogyne,incognita,Pepper,2004
meloidogyne,incognita,Lycopersicon peruvianum,2004
meloidogyne,incognita,Tomato,1989
meloidogyne,incognita,Wheat,1989
meloidogyne,incognita,Nicotiana repanda,1992
meloidogyne,incognita,Nicotiana tabacum,1992
meloidogyne,incognita,Tobacco,1992
meloidogyne,incognita,Tomato,1997
meloidogyne,incognita,Lycopersicon esculentum,1997
meloidogyne,incognita,Gossypium hirsutum,1991
meloidogyne,incognita,Cotton,1991
meloidogyne,incognita,Tomato,1993
meloidogyne,incognita,Lycopersicon esculentum,1993
meloidogyne,incognita,Cucumis metuliferus,2005
meloidogyne,incognita,Tomato,2020
meloidogyne,incognita,Cotton,2007
meloidogyne,incognita,Tomato,1990
meloidogyne,incognita,Sorghum,1988
meloidogyne,incognita,Tobacco,1988
meloidogyne,incognita,Tomato,1994
meloidogyne,incognita,Tomato,1997
meloidogyne,incognita,Soybean,1997
meloidogyne,incognita,Tomato,2011
meloidogyne,incognita,Cucumis metuliferus,2011
meloidogyne,incognita,Solanum lycopersicum,2011
meloidogyne,incognita,Cucumis melo,2011
meloidogyne,incognita,Tomato,1994
meloidogyne,incognita,Tomato,1993
meloidogyne,incognita,Cotton,1993
meloidogyne,incognita,Rapeseed,1996
meloidogyne,incognita,Cotton,1996
meloidogyne,incognita,Tomato,2020
meloidogyne,incognita,Cucumis genotypes,2013
meloidogyne,incognita,Cucumis melo,2013
meloidogyne,incognita,Cotton,1986
meloidogyne,incognita,Corn,1988
meloidogyne,incognita,Sorghum,1988
meloidogyne,incognita,Tomato,1987
meloidogyne,incognita,Vitis vinifiera,1990
meloidogyne,incognita,Tobacco,1991
meloidogyne,incognita,Brassica juncea,2009
meloidogyne,incognita,Grape,1989
meloidogyne,incognita,Corn,1980
meloidogyne,incognita,Pea,1980
meloidogyne,incognita,Turnip,1980
meloidogyne,incognita,Pepper,2000
meloidogyne,incognita,Cotton,2008
meloidogyne,incognita,Bean,1994
meloidogyne,incognita,Cotton,2003
meloidogyne,incognita,Cotton,2002
meloidogyne,incognita,Vitis vinifera,1989
meloidogyne,incognita,Pepper,1997
meloidogyne,incognita,Tomato,1997
meloidogyne,incognita,Soybean,1997
meloidogyne,incognita,Pepper,2002
meloidogyne,incognita,Tomato,1973
meloidogyne,incognita,Rye,1973
meloidogyne,incognita,Sorghum,1973
meloidogyne,incognita,Millet,1973
meloidogyne,incognita,Alfalfa,1996
meloidogyne,incognita,Cotton,2000
meloidogyne,incognita,Tomato,2001
meloidogyne,incognita,Tomato,2005
meloidogyne,incognita,Coffee,2005
meloidogyne,incognita,Maize,2014
meloidogyne,incognita,Gossypium hirsutum,1996
meloidogyne,incognita,Pine,1996
meloidogyne,incognita,Cotton,1996
meloidogyne,incognita,Cotton,2013
meloidogyne,incognita,Tomato,1998
meloidogyne,incognita,Cucumber,1998
meloidogyne,incognita,Nicotiana tabacum,2016
meloidogyne,incognita,Tobacco,2016
meloidogyne,incognita,Cotton,1997
meloidogyne,incognita,Tomato,2017
meloidogyne,incognita,Cotton,2000
meloidogyne,incognita,Tomato,1998
meloidogyne,incognita,Potato,1998
meloidogyne,incognita,Lycopersicon peruvianum,1998
meloidogyne,incognita,Soybean,2010
meloidogyne,incognita,Tomato,2017
meloidogyne,incognita,Tomato,2013
meloidogyne,incognita,Cotton,2011
meloidogyne,incognita,Pepper,2011
meloidogyne,incognita,Lactuca sativa,2011
meloidogyne,incognita,Brassica juncea,2011
meloidogyne,incognita,Lettuce,2011
meloidogyne,incognita,Cucumber,2019
meloidogyne,incognita,Cucumis sativus,2019
meloidogyne,incognita,Trifolium alexandrinum,2006
meloidogyne,incognita,Gossypium hirsutum,2006
meloidogyne,incognita,Rye,2006
meloidogyne,incognita,Cotton,2006
meloidogyne,incognita,Clover,2006
meloidogyne,incognita,Pea,2011
meloidogyne,incognita,Bean,2011
meloidogyne,incognita,Cotton,2011
meloidogyne,incognita,Prunus accessions,2004
meloidogyne,incognita,Peach,2004
meloidogyne,incognita,Pine,2009
meloidogyne,incognita,Cotton,2009
meloidogyne,incognita,Tomato,2007
meloidogyne,incognita,Lactuca sativa,2007
meloidogyne,incognita,Lettuce,2007
meloidogyne,incognita,Lycopersicon esculentum,2007
meloidogyne,incognita,Cotton,2014
meloidogyne,incognita,Gossypium hirsutum,2014
meloidogyne,incognita,Cotton,2014
meloidogyne,incognita,Corn,1999
meloidogyne,incognita,Nicotiana tabacum,2006
meloidogyne,incognita,Tobacco,2006
meloidogyne,incognita,Cucumber,2020
meloidogyne,incognita,Corn,2020
meloidogyne,incognita,Fig,2020
meloidogyne,incognita,Pepper,2020
meloidogyne,incognita,Tomato,2020
meloidogyne,incognita,Bean,2020
meloidogyne,incognita,Prunus persica,2020
meloidogyne,incognita,Solanum lycopersicum,2020
meloidogyne,incognita,Almond,2020
meloidogyne,incognita,Eggplant,2020
meloidogyne,incognita,Cucumber,2020
meloidogyne,incognita,Tobacco,2020
meloidogyne,incognita,Peach,2020
meloidogyne,incognita,Soybean,2013
meloidogyne,incognita,Gossypium hirsutum,2009
meloidogyne,incognita,Cotton,2009
meloidogyne,incognita,Cucumber,2017
meloidogyne,incognita,Gossypium hirsutum,2016
meloidogyne,incognita,Cotton,2016
meloidogyne,incognita,Tomato,2015
meloidogyne,incognita,Tobacco,2015
meloidogyne,incognita,Soybean,2015
meloidogyne,incognita,Cucumber,2020
meloidogyne,incognita,Cucumber,2016
meloidogyne,incognita,Cucumis sativus,2016
meloidogyne,incognita,Tomato,2023
meloidogyne,incognita,Cucumis metuliferus,2017
meloidogyne,incognita,Cucumber,2017
meloidogyne,incognita,Soybean,2019
meloidogyne,incognita,Gossypium hirsutum,2019
meloidogyne,incognita,Cotton,2019
meloidogyne,incognita,Potato,2002
meloidogyne,incognita,Potato,1998
meloidogyne,incognita,Tomato,2020
meloidogyne,incognita,Nicotiana tabacum,2008
meloidogyne,incognita,Tobacco,2008
meloidogyne,incognita,Tomato,2008
meloidogyne,incognita,Lycopersicon esculentum,2008
meloidogyne,incognita,Cotton,1975
meloidogyne,incognita,Cotton,2007
meloidogyne,incognita,Vigna unguiculata,2015
meloidogyne,incognita,Cowpea,2015
meloidogyne,incognita,Tomato,1978
meloidogyne,incognita,Bean,1978
meloidogyne,incognita,Alfalfa,1978
meloidogyne,incognita,Cotton,1978
meloidogyne,incognita,Tomato,2014
meloidogyne,incognita,Tomato,2004
meloidogyne,incognita,Cotton,2016
meloidogyne,incognita,Gossypium hirsutum,2016
meloidogyne,incognita,Beet,2016
meloidogyne,incognita,Tomato,2017
meloidogyne,incognita,Prunus persica,2011
meloidogyne,incognita,Gossypium spp,2012
meloidogyne,incognita,Cotton,2012
meloidogyne,incognita,Tomato,2013
meloidogyne,incognita,Chrysanthemum,2013
meloidogyne,incognita,Solanum lycopersicum,2013
meloidogyne,incognita,Tomato,2017
meloidogyne,incognita,Tobacco,2010
meloidogyne,incognita,Corn,1981
meloidogyne,incognita,Pea,1981
meloidogyne,incognita,Maize,1983
meloidogyne,incognita,Soybean,1983
meloidogyne,incognita,Poplar,2020
meloidogyne,incognita,Populus and,2020
meloidogyne,incognita,Tomato,1985
meloidogyne,incognita,Tomato,1985
meloidogyne,incognita,Tomato,1993
meloidogyne,incognita,Cabbage,1969
meloidogyne,incognita,Pepper,1973
meloidogyne,incognita,Tomato,1973
meloidogyne,incognita,Cowpea,1973
meloidogyne,incognita,Tobacco,1973
meloidogyne,incognita,Cotton,1973
meloidogyne,incognita,Chrysanthemum,1975
meloidogyne,incognita,Tomato,1975
meloidogyne,incognita,Bean,1975
meloidogyne,incognita,Pepper,1985
meloidogyne,incognita,Tomato,1983
meloidogyne,incognita,Grass,1983
meloidogyne,incognita,Coffee,1992
meloidogyne,incognita,Sugarcane,1992
meloidogyne,incognita,Tomato,1983
meloidogyne,incognita,Sorghum,1978
meloidogyne,incognita,Cotton,1978
meloidogyne,incognita,Cotton,1978
meloidogyne,incognita,Soybean,1974
meloidogyne,incognita,Cotton,2007
meloidogyne,incognita,Soybean,1991
meloidogyne,incognita,Bean,1980
meloidogyne,incognita,Tomato,1975
meloidogyne,incognita,Cucumber,1981
meloidogyne,incognita,Cucumis sativus,1981
meloidogyne,incognita,Gossypium barbadense,2017
meloidogyne,incognita,Gossypium hirsutum,2017
meloidogyne,incognita,Gossypium spp,2017
meloidogyne,incognita,Cotton,2017
meloidogyne,incognita,Cotton,2010
meloidogyne,incognita,Cotton,1975
meloidogyne,incognita,Tomato,1972
meloidogyne,incognita,Tomato,1981
meloidogyne,incognita,Cotton,1974
meloidogyne,incognita,Rye,1982
meloidogyne,incognita,Bean,1982
meloidogyne,incognita,Tomato,1982
meloidogyne,incognita,Lycopersicon esculentum,1982
meloidogyne,incognita,Yam,1975
meloidogyne,incognita,Glycine max,1978
meloidogyne,incognita,Soybean,1978
meloidogyne,incognita,Rye,1987
meloidogyne,incognita,Wheat,1987
meloidogyne,incognita,Soybean,1987
meloidogyne,incognita,Corn,1998
meloidogyne,incognita,Potato,1998
meloidogyne,incognita,Sweet Potato,1998
meloidogyne,incognita,Tomato,2006
meloidogyne,incognita,Soybean,1969
meloidogyne,incognita,Olive,1969
meloidogyne,incognita,Tomato,1991
meloidogyne,incognita,Gossypium hirsutum,1975
meloidogyne,incognita,Cotton,1975
meloidogyne,incognita,Cotton,1982
meloidogyne,incognita,Grape,2001
meloidogyne,incognita,Vitis vinifera,2001
meloidogyne,incognita,Gossypium hirsutum,1971
meloidogyne,incognita,Cotton,1971
meloidogyne,incognita,Pine,2001
meloidogyne,incognita,Cotton,2001
meloidogyne,incognita,Lycopersicon glandulosum,1986
meloidogyne,incognita,Soybean,1986
meloidogyne,incognita,Grape,1988
meloidogyne,incognita,Vitis vinifera,1988
meloidogyne,incognita,Maize,1997
meloidogyne,incognita,Cotton,1978
meloidogyne,incognita,Peanut,1984
meloidogyne,incognita,Cotton,1984
meloidogyne,incognita,Corn,1984
meloidogyne,incognita,Soybean,1984
meloidogyne,incognita,Taro,2006
meloidogyne,incognita,Strawberry,2006
meloidogyne,incognita,Rice,2006
meloidogyne,incognita,Corn,2006
meloidogyne,incognita,Tomato,2018
meloidogyne,incognita,Maize,2018
meloidogyne,incognita,Soybean,2018
meloidogyne,incognita,Cotton,1975
meloidogyne,incognita,Tomato,1989
meloidogyne,incognita,Wheat,1989
meloidogyne,incognita,Soybean,1984
meloidogyne,incognita,Corn,1995
meloidogyne,incognita,Vigna unguiculata,1995
meloidogyne,incognita,Cowpea,1995
meloidogyne,incognita,Lycopersicon esculentum,1978
meloidogyne,incognita,Corn,1991
meloidogyne,incognita,Sorghum,1991
meloidogyne,incognita,Tomato,1994
meloidogyne,incognita,Peach,1994
meloidogyne,incognita,Cotton,2000
meloidogyne,incognita,Potato,1983
meloidogyne,incognita,Sweet Potato,1983
meloidogyne,incognita,Tomato,1982
meloidogyne,incognita,Lycopersicon esculentum,1982
meloidogyne,incognita,Cotton,1974
meloidogyne,incognita,Pine,1975
meloidogyne,incognita,Grape,2012
meloidogyne,incognita,Rice,2020
meloidogyne,incognita,Alfalfa,1973
meloidogyne,incognita,Alfalfa,1975
meloidogyne,incognita,Clover,1975
meloidogyne,incognita,Tobacco,1975
meloidogyne,incognita,Tobacco,1975
meloidogyne,incognita,Soybean,1979
meloidogyne,incognita,Tomato,1980
meloidogyne,incognita,Lycopersicon esculentum,1980
meloidogyne,incognita,Maize,1996
meloidogyne,incognita,Broccoli,2007
meloidogyne,incognita,Gossypium hirsutum,2006
meloidogyne,incognita,Cotton,2006
meloidogyne,incognita,Citrus,1993
meloidogyne,incognita,Rose,1993
meloidogyne,incognita,Potato,1972
meloidogyne,incognita,Sweet Potato,1972
meloidogyne,incognita,Soybean,1978
meloidogyne,incognita,Carrot,1987
meloidogyne,incognita,Gossypium hirsutum,1987
meloidogyne,incognita,Cotton,1987
meloidogyne,incognita,Tomato,1990
meloidogyne,incognita,Glycine max,1985
meloidogyne,incognita,Soybean,1985
meloidogyne,incognita,Corn,1995
meloidogyne,incognita,Hemp,2003
meloidogyne,incognita,Soybean,1979
meloidogyne,incognita,Tobacco,1985
meloidogyne,incognita,Tomato,2005
meloidogyne,incognita,Cucumber,2005
meloidogyne,incognita,Lycopersicon esculentum,2005
meloidogyne,incognita,Cucumis sativus,2005
meloidogyne,incognita,Tomato,2007
meloidogyne,incognita,Maize,2007
meloidogyne,incognita,Corn,1982
meloidogyne,incognita,Alfalfa,1982
meloidogyne,incognita,Cotton,2001
meloidogyne,incognita,Alfalfa,1977
meloidogyne,incognita,Soybean,1997
meloidogyne,incognita,Cotton,2006
meloidogyne,incognita,Soybean,1988
meloidogyne,incognita,Tomato,1991
meloidogyne,incognita,Cucumber,1991
meloidogyne,incognita,Turnip,1991
meloidogyne,incognita,Clover,1978
meloidogyne,incognita,Tomato,2012
meloidogyne,incognita,Gossypium hirsutum,1983
meloidogyne,incognita,Cotton,1983
meloidogyne,incognita,Tobacco,1989
meloidogyne,incognita,Glycine max,1993
meloidogyne,incognita,Soybean,1993
meloidogyne,incognita,Tomato,1982
meloidogyne,incognita,Lycopersicon esculentum,1982
meloidogyne,incognita,Tomato,1989
meloidogyne,incognita,Tomato,2006
meloidogyne,incognita,Cotton,2006
meloidogyne,incognita,Tomato,2014
meloidogyne,incognita,Rose,2014
meloidogyne,incognita,Solanum lycopersicum,2014
meloidogyne,incognita,Tomato,2001
meloidogyne,incognita,Tomato,2019
meloidogyne,incognita,Nicotiana tabacum,1981
meloidogyne,incognita,Tobacco,1981
meloidogyne,incognita,Corn,1986
meloidogyne,incognita,Tomato,1998
meloidogyne,incognita,Tomato,1969
meloidogyne,incognita,Tobacco,1973
meloidogyne,incognita,Gossypium hirsutum,1989
meloidogyne,incognita,Cotton,1989
meloidogyne,incognita,Pepper,2004
meloidogyne,incognita,Tomato,2004
meloidogyne,incognita,Bean,2004
meloidogyne,incognita,Cowpea,2004
meloidogyne,incognita,Lettuce,2004
meloidogyne,incognita,Soybean,2004
meloidogyne,incognita,Cabbage,2004
meloidogyne,incognita,Tobacco,2004
meloidogyne,incognita,Corn,1993
meloidogyne,incognita,Glycine max,1993
meloidogyne,incognita,Sorghum,1993
meloidogyne,incognita,Soybean,1993
meloidogyne,incognita,Tomato,2002
meloidogyne,incognita,Pine,2002
meloidogyne,incognita,Lycopersicon esculentum,2002
meloidogyne,incognita,Tomato,2011
meloidogyne,incognita,Solanum lycopersicum,2011
meloidogyne,incognita,Tomato,1977
meloidogyne,incognita,Grape,1989
meloidogyne,incognita,Corn,1993
meloidogyne,incognita,Glycine max,1993
meloidogyne,incognita,Sorghum,1993
meloidogyne,incognita,Soybean,1993
meloidogyne,incognita,Cotton,1976
meloidogyne,incognita,Gossypium hirsutum,1977
meloidogyne,incognita,Cotton,1977
meloidogyne,incognita,Soybean,1982
meloidogyne,incognita,Soybean,1986
meloidogyne,incognita,Pepper,2008
meloidogyne,incognita,Potato,1983
meloidogyne,incognita,Sweet Potato,1983
meloidogyne,incognita,Pepper,2001
meloidogyne,incognita,Tomato,1996
meloidogyne,incognita,Gossypium hirsutum,2002
meloidogyne,incognita,Cotton,2002
meloidogyne,incognita,Corn,1986
meloidogyne,incognita,Corn,1991
meloidogyne,incognita,Sorghum,1991
meloidogyne,incognita,Tomato,2008
meloidogyne,incognita,Wheat,2008
meloidogyne,incognita,Gossypium hirsutum,2010
meloidogyne,incognita,Cotton,2010
meloidogyne,incognita,Grape,1984
meloidogyne,incognita,Corn,1992
meloidogyne,incognita,Vigna unguiculata,1992
meloidogyne,incognita,Sorghum,1992
meloidogyne,incognita,Glycine max,1992
meloidogyne,incognita,Cowpea,1992
meloidogyne,incognita,Soybean,1992
meloidogyne,incognita,Millet,1995
meloidogyne,incognita,Soybean,1997
meloidogyne,incognita,Alfalfa,2008
meloidogyne,incognita,Tomato,2017
meloidogyne,incognita,Cowpea,1997
meloidogyne,incognita,Corn,1994
meloidogyne,incognita,Trifolium incarnatum,1994
meloidogyne,incognita,Rye,1994
meloidogyne,incognita,Clover,1994
meloidogyne,incognita,Peanut,1995
meloidogyne,incognita,Tobacco,1995
meloidogyne,incognita,Tomato,2020
meloidogyne,incognita,Gossypium hirsutum,2019
meloidogyne,incognita,Cotton,2019
meloidogyne,incognita,Pepper,1997
meloidogyne,incognita,Phaseolus vulgaris,1997
meloidogyne,incognita,Tomato,2011
meloidogyne,incognita,Tomato,1974
meloidogyne,incognita,Tomato,2005
meloidogyne,incognita,Broccoli,2005
meloidogyne,incognita,Grape,1992
meloidogyne,incognita,Prunus dulcis,1992
meloidogyne,incognita,Prunus persica,1992
meloidogyne,incognita,Almond,1992
meloidogyne,incognita,Peach,1992
meloidogyne,incognita,Tomato,2000
meloidogyne,incognita,Lycopersicon esculentum,2000
meloidogyne,incognita,Gossypium barbadense,2006
meloidogyne,incognita,Gossypium hirsutum,2006
meloidogyne,incognita,Cotton,2006
meloidogyne,incognita,Vitis amurensis,2006
meloidogyne,incognita,Cauliflower,2006
meloidogyne,incognita,Tobacco,2006
meloidogyne,incognita,Tomato,2000
meloidogyne,incognita,Lycopersicon esculentum,2000
meloidogyne,incognita,Beta vulgaris,2007
meloidogyne,incognita,Tomato,2007
meloidogyne,incognita,Beet,2007
meloidogyne,incognita,Barley,2007
meloidogyne,incognita,Lycopersicon esculentum,2007
meloidogyne,incognita,Sugar Beet,2007
meloidogyne,incognita,Cotton,2014
meloidogyne,incognita,Cotton,2014
meloidogyne,incognita,Almond,2011
meloidogyne,incognita,Plum,2011
meloidogyne,incognita,Peach,2011
meloidogyne,incognita,Corn,1992
meloidogyne,incognita,Potato,1992
meloidogyne,incognita,Sweet Potato,1992
meloidogyne,incognita,Cotton,2007
meloidogyne,incognita,Peanut,1999
meloidogyne,incognita,Tobacco,1999
meloidogyne,incognita,Triticum aestivum,1981
meloidogyne,incognita,Wheat,1981
meloidogyne,incognita,Tomato,2007
meloidogyne,incognita,Cauliflower,2007
meloidogyne,incognita,Broccoli,2010
meloidogyne,incognita,Tomato,2010
meloidogyne,incognita,Daucus carota,2010
meloidogyne,incognita,Strawberry,2010
meloidogyne,incognita,Carrot,2010
meloidogyne,incognita,Brassica oleracea,2010
meloidogyne,incognita,Solanum lycopersicum,2010
meloidogyne,incognita,Fragaria ananassa,2010
meloidogyne,incognita,Cotton,2000
meloidogyne,incognita,Tomato,1976
meloidogyne,incognita,Cotton,2014
meloidogyne,incognita,Pepper,2008
meloidogyne,incognita,Tomato,2008
meloidogyne,incognita,Cucumis sativus,2008
meloidogyne,incognita,Solanum lycopersicum,2008
meloidogyne,incognita,Cucumber,2008
meloidogyne,incognita,Tobacco,2008
meloidogyne,incognita,Peanut,2017
meloidogyne,incognita,Tomato,2017
meloidogyne,incognita,Pepper,2017
meloidogyne,incognita,Tobacco,2017
meloidogyne,incognita,Cotton,2017
meloidogyne,incognita,Nicotiana tabacum,1999
meloidogyne,incognita,Tobacco,1999
meloidogyne,incognita,Cotton,1999
meloidogyne,incognita,Gossypium hirsutum,2006
meloidogyne,incognita,Cotton,2006
meloidogyne,incognita,Tomato,2006
meloidogyne,incognita,Cowpea,2006
meloidogyne,incognita,Gossypium hirsutum,2005
meloidogyne,incognita,Cotton,2005
meloidogyne,incognita,Fescue,2014
meloidogyne,incognita,Peach,2014
meloidogyne,incognita,Tomato,2023
meloidogyne,incognita,Peach,2023
meloidogyne,incognita,Hemp,2010
meloidogyne,incognita,Tomato,1983
meloidogyne,incognita,Pea,2005
meloidogyne,incognita,Gossypium hirsutum,2017
meloidogyne,incognita,Gossypium spp,2017
meloidogyne,incognita,Cotton,2017
meloidogyne,incognita,Cucumber,2010
meloidogyne,incognita,Gossypium hirsutum,1997
meloidogyne,incognita,Cotton,1997
meloidogyne,incognita,Cotton,2017
meloidogyne,incognita,Tomato,2003
meloidogyne,incognita,Tomato,2005
meloidogyne,incognita,Rye,2005
meloidogyne,incognita,Palm,2008
meloidogyne,incognita,Tomato,2018
meloidogyne,incognita,Solanum lycopersicum,2018
meloidogyne,incognita,Wheat,2008
meloidogyne,incognita,Oat,2008
meloidogyne,incognita,Rye,2008
meloidogyne,incognita,Grass,2008
meloidogyne,incognita,Cotton,2008
meloidogyne,incognita,Sorghum,2015
meloidogyne,incognita,Tomato,2001
meloidogyne,incognita,Wheat,1991
meloidogyne,incognita,Cotton,2014
meloidogyne,incognita,Medicago gene,2012
meloidogyne,incognita,Gossypium hirsutum,2010
meloidogyne,incognita,Cotton,2010
meloidogyne,incognita,Tomato,2004
meloidogyne,incognita,Bean,2016
meloidogyne,incognita,Carnation,2012
meloidogyne,incognita,Pepper,2001
meloidogyne,incognita,Tomato,2001
meloidogyne,incognita,Soybean,2001
meloidogyne,incognita,Cucumber,2001
meloidogyne,incognita,Cotton,2001
meloidogyne,incognita,Gossypium hirsutum,1997
meloidogyne,incognita,Cotton,1997
meloidogyne,incognita,Potato,2002
meloidogyne,incognita,Nicotiana tabacum,2002
meloidogyne,incognita,Tobacco,2002
meloidogyne,incognita,Cabbage,2018
meloidogyne,incognita,Lycopersicon esculentum,2005
meloidogyne,incognita,Rice,2020
meloidogyne,incognita,Almond,2011
meloidogyne,incognita,Prunus spp,2011
meloidogyne,incognita,Peach,2011
meloidogyne,incognita,Prunus roots,2011
meloidogyne,incognita,Cotton,2019
meloidogyne,incognita,Tobacco,2009
meloidogyne,incognita,Solanum lycocarpum,2016
meloidogyne,incognita,Broccoli,2018
meloidogyne,incognita,Brassica spp,2018
meloidogyne,incognita,Tomato,2018
meloidogyne,incognita,Sunflower,2018
meloidogyne,incognita,Brassica oleracea,2018
meloidogyne,incognita,Mango,2012
meloidogyne,incognita,Cucumber,2020
meloidogyne,incognita,Cucumis sativus,2020
meloidogyne,incognita,Tomato,2016
meloidogyne,incognita,Cucumber,2017
meloidogyne,incognita,Arachis duranensis,2019
meloidogyne,incognita,Medicago truncatula,2019
meloidogyne,incognita,Glycine max,2019
meloidogyne,incognita,Nicotiana tabacum,2008
meloidogyne,incognita,Tomato,2020
meloidogyne,incognita,Soybean,2016
meloidogyne,incognita,Cotton,2008
meloidogyne,incognita,Tomato,2022
meloidogyne,incognita,Sorghum,2008
meloidogyne,incognita,Olive,2008
meloidogyne,incognita,Solanum nigrum,2008
meloidogyne,incognita,Soybean,2015
meloidogyne,incognita,Tomato,2019
meloidogyne,incognita,Tomato,2019
meloidogyne,incognita,Brassica rapa,2018
meloidogyne,incognita,Olive,2018
meloidogyne,incognita,Tomato,2018
meloidogyne,incognita,Solanum lycopersicum,2018
meloidogyne,incognita,Rice,2019
