Host,N_Mentions,Total_Citations,Mean_Citations,expected_mentions,bias_ratio,bias_category
relative humidity,2,126,63.0,5.247392174394346,0.3811417049709726,Understudied
relative positions,2,28,14.0,5.247392174394346,0.3811417049709726,Understudied
marker sequences,2,52,26.0,5.247392174394346,0.3811417049709726,Understudied
marked effect,2,42,21.0,5.247392174394346,0.3811417049709726,Understudied
marker as,2,44,22.0,5.247392174394346,0.3811417049709726,Understudied
french west,2,48,24.0,5.247392174394346,0.3811417049709726,Understudied
frequencies and,2,8,4.0,5.247392174394346,0.3811417049709726,Understudied
supplements was,2,8,4.0,5.247392174394346,0.3811417049709726,Understudied
free space,2,150,75.0,5.247392174394346,0.3811417049709726,Understudied
freedom varies,2,6,3.0,5.247392174394346,0.3811417049709726,Understudied
map to,2,62,31.0,5.247392174394346,0.3811417049709726,Understudied
relationships and,2,6,3.0,5.247392174394346,0.3811417049709726,Understudied
relative value,2,20,10.0,5.247392174394346,0.3811417049709726,Understudied
relatively abundant,2,6,3.0,5.247392174394346,0.3811417049709726,Understudied
relatively conserved,2,2,1.0,5.247392174394346,0.3811417049709726,Understudied
fresh water,2,0,0.0,5.247392174394346,0.3811417049709726,Understudied
fragments then,2,350,175.0,5.247392174394346,0.3811417049709726,Understudied
supertree method,2,6,3.0,5.247392174394346,0.3811417049709726,Understudied
supertree solution,2,6,3.0,5.247392174394346,0.3811417049709726,Understudied
freshly cut,2,52,26.0,5.247392174394346,0.3811417049709726,Understudied
supplements anterior,2,4,2.0,5.247392174394346,0.3811417049709726,Understudied
support fortuner,2,70,35.0,5.247392174394346,0.3811417049709726,Understudied
support our,2,36,18.0,5.247392174394346,0.3811417049709726,Understudied
frequently recovered,2,76,38.0,5.247392174394346,0.3811417049709726,Understudied
frequently under,2,4,2.0,5.247392174394346,0.3811417049709726,Understudied
frequent species,2,7,3.5,5.247392174394346,0.3811417049709726,Understudied
sunken vulva,2,62,31.0,5.247392174394346,0.3811417049709726,Understudied
friendly management,2,56,28.0,5.247392174394346,0.3811417049709726,Understudied
fresh and,2,38,19.0,5.247392174394346,0.3811417049709726,Understudied
fresh nematodes,2,52,26.0,5.247392174394346,0.3811417049709726,Understudied
fresh soil,2,35,17.5,5.247392174394346,0.3811417049709726,Understudied
relationships discussed,2,40,20.0,5.247392174394346,0.3811417049709726,Understudied
marylandicus and,2,0,0.0,5.247392174394346,0.3811417049709726,Understudied
marylandicus but,2,4,2.0,5.247392174394346,0.3811417049709726,Understudied
marylandicus by,2,0,0.0,5.247392174394346,0.3811417049709726,Understudied
supported groups,2,96,48.0,5.247392174394346,0.3811417049709726,Understudied
suppressed soil,2,26,13.0,5.247392174394346,0.3811417049709726,Understudied
four pathogens,2,380,190.0,5.247392174394346,0.3811417049709726,Understudied
four quadrants,2,2,1.0,5.247392174394346,0.3811417049709726,Understudied
fragariae was,2,60,30.0,5.247392174394346,0.3811417049709726,Understudied
fragaria x,2,0,0.0,5.247392174394346,0.3811417049709726,Understudied
fragilis from,2,2,1.0,5.247392174394346,0.3811417049709726,Understudied
match those,2,2,1.0,5.247392174394346,0.3811417049709726,Understudied
material collected,2,4,2.0,5.247392174394346,0.3811417049709726,Understudied
materials and,2,0,0.0,5.247392174394346,0.3811417049709726,Understudied
maryland border,2,6,3.0,5.247392174394346,0.3811417049709726,Understudied
martini at,2,26,13.0,5.247392174394346,0.3811417049709726,Understudied
framework with,2,106,53.0,5.247392174394346,0.3811417049709726,Understudied
four rotylenchus,2,10,5.0,5.247392174394346,0.3811417049709726,Understudied
free and,2,146,73.0,5.247392174394346,0.3811417049709726,Understudied
fragaria ananassa,2,10,5.0,5.247392174394346,0.3811417049709726,Understudied
fragariae and,2,21,10.5,5.247392174394346,0.3811417049709726,Understudied
fragariae directly,2,60,30.0,5.247392174394346,0.3811417049709726,Understudied
fourteen populations,2,42,21.0,5.247392174394346,0.3811417049709726,Understudied
fourth clade,2,2,1.0,5.247392174394346,0.3811417049709726,Understudied
free site,2,74,37.0,5.247392174394346,0.3811417049709726,Understudied
fragments for,2,103,51.5,5.247392174394346,0.3811417049709726,Understudied
frequency distribution,2,6,3.0,5.247392174394346,0.3811417049709726,Understudied
frequency in,2,0,0.0,5.247392174394346,0.3811417049709726,Understudied
frequency occasionally,2,8,4.0,5.247392174394346,0.3811417049709726,Understudied
frames were,2,62,31.0,5.247392174394346,0.3811417049709726,Understudied
fragment patterns,2,1066,533.0,5.247392174394346,0.3811417049709726,Understudied
fragment sequence,2,14,7.0,5.247392174394346,0.3811417049709726,Understudied
related lineages,2,218,109.0,5.247392174394346,0.3811417049709726,Understudied
related phylogenetically,2,10,5.0,5.247392174394346,0.3811417049709726,Understudied
masses of,2,6,3.0,5.247392174394346,0.3811417049709726,Understudied
forms of,2,62,31.0,5.247392174394346,0.3811417049709726,Understudied
forms with,2,18,9.0,5.247392174394346,0.3811417049709726,Understudied
surface sialyl,2,48,24.0,5.247392174394346,0.3811417049709726,Understudied
surrounding a,2,204,102.0,5.247392174394346,0.3811417049709726,Understudied
surface level,2,0,0.0,5.247392174394346,0.3811417049709726,Understudied
related h,2,36,18.0,5.247392174394346,0.3811417049709726,Understudied
maturity is,2,92,46.0,5.247392174394346,0.3811417049709726,Understudied
maturity status,2,74,37.0,5.247392174394346,0.3811417049709726,Understudied
mature galls,2,14,7.0,5.247392174394346,0.3811417049709726,Understudied
related protein,2,52,26.0,5.247392174394346,0.3811417049709726,Understudied
related proteins,2,62,31.0,5.247392174394346,0.3811417049709726,Understudied
related genera,2,16,8.0,5.247392174394346,0.3811417049709726,Understudied
related with,2,0,0.0,5.247392174394346,0.3811417049709726,Understudied
four growing,2,252,126.0,5.247392174394346,0.3811417049709726,Understudied
suppressive effect,2,43,21.5,5.247392174394346,0.3811417049709726,Understudied
surface coat,2,50,25.0,5.247392174394346,0.3811417049709726,Understudied
surface crd,2,50,25.0,5.247392174394346,0.3811417049709726,Understudied
sur l,2,4,2.0,5.247392174394346,0.3811417049709726,Understudied
found penetrating,2,16,8.0,5.247392174394346,0.3811417049709726,Understudied
found mainly,2,4,2.0,5.247392174394346,0.3811417049709726,Understudied
found within,2,35,17.5,5.247392174394346,0.3811417049709726,Understudied
suppress pathogen,2,252,126.0,5.247392174394346,0.3811417049709726,Understudied
four rather,2,26,13.0,5.247392174394346,0.3811417049709726,Understudied
four regulated,2,30,15.0,5.247392174394346,0.3811417049709726,Understudied
four field,2,30,15.0,5.247392174394346,0.3811417049709726,Understudied
four from,2,0,0.0,5.247392174394346,0.3811417049709726,Understudied
four target,2,96,48.0,5.247392174394346,0.3811417049709726,Understudied
four cover,2,2,1.0,5.247392174394346,0.3811417049709726,Understudied
four factors,2,48,24.0,5.247392174394346,0.3811417049709726,Understudied
survie du,2,4,2.0,5.247392174394346,0.3811417049709726,Understudied
surveyed nematodes,2,0,0.0,5.247392174394346,0.3811417049709726,Understudied
survive periods,2,76,38.0,5.247392174394346,0.3811417049709726,Understudied
formalin totomounts,2,2,1.0,5.247392174394346,0.3811417049709726,Understudied
formation are,2,204,102.0,5.247392174394346,0.3811417049709726,Understudied
formed elongated,2,14,7.0,5.247392174394346,0.3811417049709726,Understudied
formed encloses,2,0,0.0,5.247392174394346,0.3811417049709726,Understudied
formed from,2,16,8.0,5.247392174394346,0.3811417049709726,Understudied
regulated pests,2,6,3.0,5.247392174394346,0.3811417049709726,Understudied
matrix solution,2,80,40.0,5.247392174394346,0.3811417049709726,Understudied
related b,2,60,30.0,5.247392174394346,0.3811417049709726,Understudied
related cultivars,2,64,32.0,5.247392174394346,0.3811417049709726,Understudied
reinfestation of,2,252,126.0,5.247392174394346,0.3811417049709726,Understudied
mature stage,2,74,37.0,5.247392174394346,0.3811417049709726,Understudied
maturation stage,2,74,37.0,5.247392174394346,0.3811417049709726,Understudied
mature cyst,2,4,2.0,5.247392174394346,0.3811417049709726,Understudied
forming ca,2,28,14.0,5.247392174394346,0.3811417049709726,Understudied
formulation consisting,2,252,126.0,5.247392174394346,0.3811417049709726,Understudied
forms known,2,91,45.5,5.247392174394346,0.3811417049709726,Understudied
regulated plant,2,30,15.0,5.247392174394346,0.3811417049709726,Understudied
maximus by,2,12,6.0,5.247392174394346,0.3811417049709726,Understudied
regulation in,2,226,113.0,5.247392174394346,0.3811417049709726,Understudied
regulations due,2,40,20.0,5.247392174394346,0.3811417049709726,Understudied
regulations pertaining,2,40,20.0,5.247392174394346,0.3811417049709726,Understudied
survey crew,2,8,4.0,5.247392174394346,0.3811417049709726,Understudied
formulations were,2,252,126.0,5.247392174394346,0.3811417049709726,Understudied
forward primers,2,22,11.0,5.247392174394346,0.3811417049709726,Understudied
found about,2,10,5.0,5.247392174394346,0.3811417049709726,Understudied
forming fungus,2,92,46.0,5.247392174394346,0.3811417049709726,Understudied
found from,2,10,5.0,5.247392174394346,0.3811417049709726,Understudied
found competition,2,176,88.0,5.247392174394346,0.3811417049709726,Understudied
forms and,2,28,14.0,5.247392174394346,0.3811417049709726,Understudied
may occur,2,49,24.5,5.247392174394346,0.3811417049709726,Understudied
regularly curved,2,8,4.0,5.247392174394346,0.3811417049709726,Understudied
regularly developing,2,6,3.0,5.247392174394346,0.3811417049709726,Understudied
regulated and,2,30,15.0,5.247392174394346,0.3811417049709726,Understudied
maximum temperatures,2,4,2.0,5.247392174394346,0.3811417049709726,Understudied
maximus allen,2,12,6.0,5.247392174394346,0.3811417049709726,Understudied
sussex county,2,6,3.0,5.247392174394346,0.3811417049709726,Understudied
sustainable approach,2,46,23.0,5.247392174394346,0.3811417049709726,Understudied
for years,2,8,4.0,5.247392174394346,0.3811417049709726,Understudied
forage grasses,2,300,150.0,5.247392174394346,0.3811417049709726,Understudied
forage legumes,2,45,22.5,5.247392174394346,0.3811417049709726,Understudied
for various,2,42,21.0,5.247392174394346,0.3811417049709726,Understudied
forest are,2,22,11.0,5.247392174394346,0.3811417049709726,Understudied
forest at,2,8,4.0,5.247392174394346,0.3811417049709726,Understudied
mature female,2,56,28.0,5.247392174394346,0.3811417049709726,Understudied
regression for,2,74,37.0,5.247392174394346,0.3811417049709726,Understudied
suspended throughout,2,0,0.0,5.247392174394346,0.3811417049709726,Understudied
suspension of,2,50,25.0,5.247392174394346,0.3811417049709726,Understudied
forested areas,2,24,12.0,5.247392174394346,0.3811417049709726,Understudied
forest collection,2,14,7.0,5.247392174394346,0.3811417049709726,Understudied
for sugar,2,40,20.0,5.247392174394346,0.3811417049709726,Understudied
forest nurseries,2,15,7.5,5.247392174394346,0.3811417049709726,Understudied
form belonging,2,26,13.0,5.247392174394346,0.3811417049709726,Understudied
formal recognition,2,76,38.0,5.247392174394346,0.3811417049709726,Understudied
susceptible cultivars,2,32,16.0,5.247392174394346,0.3811417049709726,Understudied
survivors pangrellus,2,146,73.0,5.247392174394346,0.3811417049709726,Understudied
former d,2,144,72.0,5.247392174394346,0.3811417049709726,Understudied
former species,2,48,24.0,5.247392174394346,0.3811417049709726,Understudied
formerly reported,2,40,20.0,5.247392174394346,0.3811417049709726,Understudied
susceptible plants,2,144,72.0,5.247392174394346,0.3811417049709726,Understudied
susceptible cultivar,2,54,27.0,5.247392174394346,0.3811417049709726,Understudied
susceptible vitis,2,46,23.0,5.247392174394346,0.3811417049709726,Understudied
mean comparison,2,6,3.0,5.247392174394346,0.3811417049709726,Understudied
mean daily,2,4,2.0,5.247392174394346,0.3811417049709726,Understudied
mdh permitted,2,232,116.0,5.247392174394346,0.3811417049709726,Understudied
may invade,2,92,46.0,5.247392174394346,0.3811417049709726,Understudied
for observing,2,4,2.0,5.247392174394346,0.3811417049709726,Understudied
sympatric congeners,2,26,13.0,5.247392174394346,0.3811417049709726,Understudied
sympatric distribution,2,76,38.0,5.247392174394346,0.3811417049709726,Understudied
sybr green,2,176,88.0,5.247392174394346,0.3811417049709726,Understudied
for strawberry,2,98,49.0,5.247392174394346,0.3811417049709726,Understudied
for stylet,2,70,35.0,5.247392174394346,0.3811417049709726,Understudied
for success,2,28,14.0,5.247392174394346,0.3811417049709726,Understudied
maximum numbers,2,26,13.0,5.247392174394346,0.3811417049709726,Understudied
mb genome,2,1812,906.0,5.247392174394346,0.3811417049709726,Understudied
mbp with,2,72,36.0,5.247392174394346,0.3811417049709726,Understudied
md in,2,52,26.0,5.247392174394346,0.3811417049709726,Understudied
meal at,2,197,98.5,5.247392174394346,0.3811417049709726,Understudied
for that,2,28,14.0,5.247392174394346,0.3811417049709726,Understudied
for routine,2,4,2.0,5.247392174394346,0.3811417049709726,Understudied
for safely,2,1812,906.0,5.247392174394346,0.3811417049709726,Understudied
for understanding,2,54,27.0,5.247392174394346,0.3811417049709726,Understudied
for ssa,2,16,8.0,5.247392174394346,0.3811417049709726,Understudied
for separating,2,2,1.0,5.247392174394346,0.3811417049709726,Understudied
for seven,2,628,314.0,5.247392174394346,0.3811417049709726,Understudied
for soil,2,30,15.0,5.247392174394346,0.3811417049709726,Understudied
forbs and,2,44,22.0,5.247392174394346,0.3811417049709726,Understudied
sustainable phytoparasitic,2,46,23.0,5.247392174394346,0.3811417049709726,Understudied
sustained the,2,2,1.0,5.247392174394346,0.3811417049709726,Understudied
sustaining the,2,40,20.0,5.247392174394346,0.3811417049709726,Understudied
swelling and,2,32,16.0,5.247392174394346,0.3811417049709726,Understudied
swamp rice,2,42,21.0,5.247392174394346,0.3811417049709726,Understudied
swards the,2,4,2.0,5.247392174394346,0.3811417049709726,Understudied
for tolerant,2,74,37.0,5.247392174394346,0.3811417049709726,Understudied
regional park,2,6,3.0,5.247392174394346,0.3811417049709726,Understudied
regions amplified,2,126,63.0,5.247392174394346,0.3811417049709726,Understudied
for food,2,40,20.0,5.247392174394346,0.3811417049709726,Understudied
syncytia were,2,31,15.5,5.247392174394346,0.3811417049709726,Understudied
for pcn,2,44,22.0,5.247392174394346,0.3811417049709726,Understudied
syncytial cytoplasm,2,20,10.0,5.247392174394346,0.3811417049709726,Understudied
symptoms were,2,9,4.5,5.247392174394346,0.3811417049709726,Understudied
syn ii,2,40,20.0,5.247392174394346,0.3811417049709726,Understudied
for reticulate,2,218,109.0,5.247392174394346,0.3811417049709726,Understudied
for only,2,10,5.0,5.247392174394346,0.3811417049709726,Understudied
for orthologs,2,226,113.0,5.247392174394346,0.3811417049709726,Understudied
for monitoring,2,14,7.0,5.247392174394346,0.3811417049709726,Understudied
for permanent,2,0,0.0,5.247392174394346,0.3811417049709726,Understudied
means including,2,6,3.0,5.247392174394346,0.3811417049709726,Understudied
mean economic,2,344,172.0,5.247392174394346,0.3811417049709726,Understudied
regions during,2,44,22.0,5.247392174394346,0.3811417049709726,Understudied
for propagation,2,1,0.5,5.247392174394346,0.3811417049709726,Understudied
for quantification,2,176,88.0,5.247392174394346,0.3811417049709726,Understudied
for reducing,2,34,17.0,5.247392174394346,0.3811417049709726,Understudied
for regeneration,2,216,108.0,5.247392174394346,0.3811417049709726,Understudied
for mapping,2,178,89.0,5.247392174394346,0.3811417049709726,Understudied
for marker,2,46,23.0,5.247392174394346,0.3811417049709726,Understudied
for mesocriconema,2,76,38.0,5.247392174394346,0.3811417049709726,Understudied
