Genus,Host,N_Mentions,Avg_Citations
Tylenchorhynchus,was preceded,2,39.0
Hoplolaimus,included as,2,24.0
Hoplolaimus,juveniles and,2,13.5
Hoplolaimus,is given,2,24.0
Hoplolaimus,internal transcribed,2,18.0
Tylenchorhynchus,two sequences,2,3.0
Tylenchorhynchus,type locality,2,9.0
Tylenchorhynchus,type on,2,9.0
Tylenchorhynchus,type specimens,2,10.0
Tylenchorhynchus,types rotated,2,9.0
Tylenchorhynchus,turfgrasses in,2,15.5
Tylenchorhynchus,twelve taxa,2,16.0
Tylenchorhynchus,two clades,2,1.0
Tylenchorhynchus,treatments increased,2,22.0
Tylenchorhynchus,ventrosignatus and,2,9.0
Tylenchorhynchus,tribal state,2,7.0
Tylenchorhynchus,tritici n,2,9.0
Tylenchorhynchus,was a,2,1.0
Tylenchorhynchus,was available,2,1.0
Tylenchorhynchus,vegetable crops,2,7.0
Tylenchorhynchus,towards the,2,22.0
Tylenchorhynchus,total length,2,10.0
Tylenchorhynchus,to several,2,3.0
Tylenchorhynchus,use efficiencies,2,27.0
Tylenchorhynchus,to species,2,35.0
Tylenchorhynchus,to total,2,22.0
Tylenchorhynchus,to potential,2,35.0
Belonolaimus,of sting,2,21.0
Tylenchorhynchus,underlined the,2,1.0
Hoplolaimus,lists of,2,24.0
Hoplolaimus,key to,2,24.0
Hoplolaimus,kg a,2,12.5
Belonolaimus,of plant,2,49.0
Tylenchorhynchus,tip annulation,2,35.0
Belonolaimus,nematicide applications,2,21.0
Belonolaimus,nematicide cocktails,2,21.0
Belonolaimus,nematicides on,2,49.0
Belonolaimus,nematicides provided,2,21.0
Belonolaimus,of improved,2,21.0
Belonolaimus,of strain,2,50.0
Tylenchorhynchus,to Rhabditidae,2,22.0
Belonolaimus,of reducing,2,21.0
Belonolaimus,of severely,2,3.0
Belonolaimus,of similarity,2,3.0
Belonolaimus,of soil,2,3.0
Belonolaimus,of free,2,49.0
Tylenchorhynchus,this experiment,2,27.0
Belonolaimus,of lines,2,3.0
Belonolaimus,of non,2,49.0
Belonolaimus,of oxamyl,2,21.0
Belonolaimus,of M,2,21.0
Tylenchorhynchus,these subfamily,2,16.0
Tylenchorhynchus,thickness within,2,16.0
Tylenchorhynchus,third clade,2,1.0
Tylenchorhynchus,to identify,2,4.5
Tylenchorhynchus,times within,2,16.0
Tylenchorhynchus,to evaluate,2,27.0
Tylenchorhynchus,to group,2,16.0
Tylenchorhynchus,to have,2,12.0
Tylenchorhynchus,the stylet,2,6.0
Tylenchorhynchus,to T,2,9.0
Tylenchorhynchus,to TPR,2,27.0
Tylenchorhynchus,to a,2,39.0
Tylenchorhynchus,to corn,2,9.0
Hoplolaimus,maize,2,12.0
Hoplolaimus,morphometrics and,2,18.0
Tylenchorhynchus,the usually,2,6.0
Tylenchorhynchus,their abundance,2,39.0
Tylenchorhynchus,three Pratylenchoides,2,16.0
Tylenchorhynchus,the subfamily,2,1.0
Tylenchorhynchus,three other,2,3.0
Tylenchorhynchus,three times,2,16.0
Tylenchorhynchus,time in,2,16.0
Tylenchorhynchus,times of,2,39.0
Tylenchorhynchus,though there,2,16.0
Tylenchorhynchus,this species,2,9.0
Tylenchorhynchus,the partial,2,1.0
Tylenchorhynchus,the rotated,2,9.0
Tylenchorhynchus,the semi,2,39.0
Tylenchorhynchus,the shorter,2,6.0
Tylenchorhynchus,the soil,2,39.0
Tylenchorhynchus,the plant,2,39.0
Tylenchorhynchus,these nematodes,2,39.0
Tylenchorhynchus,the presence,2,6.0
Tylenchorhynchus,the present,2,1.0
Tylenchorhynchus,the peak,2,39.0
Tylenchorhynchus,there was,2,22.0
Tylenchorhynchus,the larger,2,16.0
Tylenchorhynchus,their pathogenic,2,7.0
Tylenchorhynchus,them than,2,16.0
Hoplolaimus,methods produced,2,5.0
Heterodera,unique mode,2,38.0
Heterodera,typical for,2,964.0
Heterodera,up to,2,20.5
Heterodera,units of,2,10.0
Tylenchorhynchus,the higher,2,6.0
Tylenchorhynchus,the Macrotrophurinae,2,1.0
Tylenchorhynchus,the Shannon,2,22.0
Tylenchorhynchus,the male,2,6.0
Tylenchorhynchus,the monophyly,2,35.0
Tylenchorhynchus,the female,2,6.0
Tylenchorhynchus,the longer,2,6.0
Tylenchorhynchus,the greater,2,6.0
Tylenchorhynchus,the impacts,2,27.0
Tylenchorhynchus,the experiment,2,22.0
Tylenchorhynchus,the faunal,2,22.0
Belonolaimus,of adults,2,3.0
Belonolaimus,of both,2,50.0
Belonolaimus,of cucurbit,2,21.0
Belonolaimus,percentage in,2,3.0
Belonolaimus,pest management,2,49.0
Belonolaimus,plant vigor,2,21.0
Belonolaimus,plant vigour,2,49.0
Belonolaimus,or spread,2,3.0
Belonolaimus,or suppress,2,49.0
Belonolaimus,oxamyl by,2,21.0
Belonolaimus,oxamyl showed,2,21.0
Belonolaimus,parasitic nematode,2,49.0
Belonolaimus,on strawberry,2,49.0
Belonolaimus,one incisure,2,3.0
Belonolaimus,one month,2,21.0
Tylenchorhynchus,tenuicaudatus were,2,12.0
Belonolaimus,opportunity for,2,21.0
Belonolaimus,or cocktails,2,21.0
Belonolaimus,offer an,2,21.0
Belonolaimus,on American,2,3.0
Hoplolaimus,nematode management,2,14.0
Hoplolaimus,multiplex PCR,2,18.0
Hoplolaimus,maximum likelihood,2,5.0
Tylenchorhynchus,the ectoparasites,2,39.0
Tylenchorhynchus,taxonomic approaches,2,35.0
Tylenchorhynchus,taxonomy and,2,35.0
Tylenchorhynchus,temperature and,2,39.0
Tylenchorhynchus,temperature for,2,29.0
Tylenchorhynchus,the cost,2,27.0
Tylenchorhynchus,the cuticle,2,18.0
Tylenchorhynchus,the dark,2,9.0
Tylenchorhynchus,the darker,2,9.0
Tylenchorhynchus,the basis,2,7.0
Tylenchorhynchus,the body,2,3.0
Tylenchorhynchus,the community,2,7.0
Tylenchorhynchus,the composition,2,22.0
Tylenchorhynchus,the USA,2,35.0
Tylenchorhynchus,the abundance,2,22.0
Tylenchorhynchus,the abundant,2,6.0
Tylenchorhynchus,the application,2,35.0
Tylenchorhynchus,the backbone,2,27.0
Tylenchorhynchus,the bacterial,2,22.0
Tylenchorhynchus,that included,2,3.0
Tylenchorhynchus,systems resulted,2,27.0
Tylenchorhynchus,support Fortuner,2,35.0
Tylenchorhynchus,supported clade,2,16.0
Tylenchorhynchus,suppress nematodes,2,27.0
Tylenchorhynchus,that both,2,1.0
Tylenchorhynchus,that confirms,2,35.0
Tylenchorhynchus,than DSR,2,27.0
Tylenchorhynchus,than TPR,2,27.0
Tylenchorhynchus,than half,2,16.0
Tylenchorhynchus,subfamily Telotylenchinae,2,1.0
Tylenchorhynchus,termini were,2,16.0
Tylenchorhynchus,test of,2,35.0
Hoplolaimus,nomina nuda,2,24.0
Hoplolaimus,of Hoplolaiminae,2,5.0
Tylenchorhynchus,tailed Trophurus,2,16.0
Tylenchorhynchus,study of,2,7.0
Tylenchorhynchus,study the,2,22.0
Tylenchorhynchus,stunt nematodes,2,7.0
Tylenchorhynchus,stylet knobs,2,9.0
Tylenchorhynchus,stylet length,2,9.0
Tylenchorhynchus,subcylindrical tail,2,3.0
Tylenchorhynchus,tail in,2,9.0
Tylenchorhynchus,structure of,2,7.0
Tylenchorhynchus,studied samples,2,35.0
Tylenchorhynchus,taxa had,2,39.0
Tylenchorhynchus,taxa in,2,39.0
Tylenchorhynchus,taxa seemed,2,22.0
Tylenchorhynchus,taxa within,2,16.0
Tylenchorhynchus,spermathecae and,2,6.0
Tylenchorhynchus,tail shape,2,9.0
Tylenchorhynchus,tail termini,2,16.0
Tylenchorhynchus,tail thickness,2,16.0
Tylenchorhynchus,tailed T,2,16.0
Hoplolaimus,observed in,2,7.5
Hoplolaimus,obtained and,2,5.0
Hoplolaimus,not influence,2,7.5
Hoplolaimus,nuclear ribosomal,2,18.0
Hoplolaimus,number of,2,5.5
Hoplolaimus,numbers of,2,25.0
Tylenchorhynchus,stereoscopic binocular,2,7.0
Tylenchorhynchus,species was,2,24.0
Tylenchorhynchus,species referred,2,9.0
Tylenchorhynchus,species are,2,1.5
Tylenchorhynchus,species by,2,9.0
Tylenchorhynchus,species found,2,12.0
Tylenchorhynchus,species from,2,3.0
Tylenchorhynchus,sugarcane is,2,34.0
Tylenchorhynchus,suggested at,2,1.0
Tylenchorhynchus,sunken dome,2,9.0
Tylenchorhynchus,supplemented with,2,27.0
Tylenchorhynchus,some species,2,22.0
Tylenchorhynchus,soybean in,2,20.0
Tylenchorhynchus,some affinities,2,6.0
Tylenchorhynchus,some expectations,2,16.0
Tylenchorhynchus,some related,2,16.0
Tylenchorhynchus,soil with,2,22.0
Tylenchorhynchus,small subunit,2,16.0
Tylenchorhynchus,spring indicated,2,39.0
Tylenchorhynchus,stages of,2,39.0
Tylenchorhynchus,sequences for,2,1.0
Tylenchorhynchus,sequences from,2,1.0
Tylenchorhynchus,small ribosomal,2,35.0
Tylenchorhynchus,small smooth,2,10.0
Tylenchorhynchus,similar rice,2,27.0
Tylenchorhynchus,smooth terminus,2,10.0
Tylenchorhynchus,size of,2,3.0
Tylenchorhynchus,slightly shorter,2,6.0
Tylenchorhynchus,slowly and,2,22.0
Tylenchorhynchus,similar agro,2,27.0
Belonolaimus,on cucurbits,2,21.0
Tylenchorhynchus,similar terminal,2,16.0
Tylenchorhynchus,shows variations,2,9.0
Tylenchorhynchus,sieving and,2,7.0
Hoplolaimus,of Meloidogyne,2,29.5
Heterodera,under unfavourable,2,46.0
Hoplolaimus,of P,2,23.5
Heterodera,undergo oily,2,46.0
Heterodera,uncommon in,2,46.0
Tylenchorhynchus,several diagnostic,2,35.0
Tylenchorhynchus,sensu FORTUNER,2,5.0
Tylenchorhynchus,sensu lato,2,1.0
Tylenchorhynchus,separated from,2,3.0
Belonolaimus,on B,2,21.0
Belonolaimus,populations by,2,49.0
Belonolaimus,record in,2,3.0
Belonolaimus,reduce M,2,21.0
Belonolaimus,planted following,2,21.0
Belonolaimus,prokaryotes in,2,50.0
Belonolaimus,provide similar,2,49.0
Belonolaimus,rDNA sequence,2,50.0
Belonolaimus,rDNA sequences,2,50.0
Belonolaimus,recently reported,2,50.0
Belonolaimus,present a,2,49.0
Belonolaimus,previous year,2,3.0
Belonolaimus,previously known,2,21.0
Belonolaimus,previously planted,2,21.0
Belonolaimus,probably related,2,21.0
Belonolaimus,planted crop,2,21.0
Hoplolaimus,of this,2,24.0
Hoplolaimus,of morphological,2,18.0
Tylenchorhynchus,shaped head,2,9.0
Tylenchorhynchus,scarcity of,2,27.0
Tylenchorhynchus,sclerotized and,2,9.0
Tylenchorhynchus,several treatments,2,22.0
Tylenchorhynchus,samples ca,2,12.0
Tylenchorhynchus,seven known,2,1.0
Tylenchorhynchus,short life,2,39.0
Tylenchorhynchus,showed a,2,16.0
Tylenchorhynchus,reverse the,2,27.0
Tylenchorhynchus,shape of,2,9.0
Tylenchorhynchus,serve as,2,27.0
Tylenchorhynchus,serving as,2,27.0
Tylenchorhynchus,revealed that,2,9.0
Tylenchorhynchus,seen after,2,22.0
Tylenchorhynchus,risk of,2,27.0
Tylenchorhynchus,residual toxicities,2,27.0
Tylenchorhynchus,resistance of,2,27.0
Tylenchorhynchus,security of,2,27.0
Tylenchorhynchus,sedentary endoparasitic,2,39.0
Tylenchorhynchus,seeded rice,2,27.0
Tylenchorhynchus,seemed to,2,39.0
Tylenchorhynchus,segments of,2,16.0
Tylenchorhynchus,seasonal changes,2,39.0
Tylenchorhynchus,seasonal dynamics,2,39.0
Tylenchorhynchus,related taxa,2,16.0
Tylenchorhynchus,representatives of,2,1.0
Tylenchorhynchus,required to,2,124.5
Tylenchorhynchus,regions of,2,4.0
Tylenchorhynchus,reniformis and,2,7.0
Tylenchorhynchus,reniformis while,2,7.0
Tylenchorhynchus,related species,2,16.0
Tylenchorhynchus,robustus did,2,16.0
Tylenchorhynchus,relationships within,2,1.0
Tylenchorhynchus,relatively conserved,2,1.0
Tylenchorhynchus,regardless of,2,9.0
Tylenchorhynchus,roots in,2,39.0
Hoplolaimus,on the,2,7.5
Hoplolaimus,of tomato,2,27.5
Hoplolaimus,penetrans at,2,23.5
Tylenchorhynchus,pseudorobustus were,2,9.0
Tylenchorhynchus,reduce GHGs,2,27.0
Tylenchorhynchus,records of,2,28.5
Tylenchorhynchus,reacted rather,2,22.0
Tylenchorhynchus,reconstructions of,2,35.0
Tylenchorhynchus,record for,2,5.0
Tylenchorhynchus,record of,2,7.0
Tylenchorhynchus,recorded for,2,7.0
Tylenchorhynchus,range of,2,7.0
Tylenchorhynchus,rarely were,2,12.0
Tylenchorhynchus,rather long,2,22.0
Tylenchorhynchus,ratios a,2,9.0
Tylenchorhynchus,ratoon crops,2,34.0
Belonolaimus,population of,2,21.0
Belonolaimus,population was,2,3.0
Belonolaimus,several other,2,3.0
Belonolaimus,shape of,2,3.0
Belonolaimus,shared by,2,3.0
Belonolaimus,shows potential,2,49.0
Belonolaimus,same areas,2,3.0
Belonolaimus,season as,2,21.0
Belonolaimus,season soil,2,21.0
Tylenchorhynchus,pseudorobustus and,2,39.0
Belonolaimus,sequencing two,2,3.0
Belonolaimus,respectively with,2,21.0
Belonolaimus,ribosomal DNA,2,3.0
Belonolaimus,root gall,2,21.0
Belonolaimus,same as,2,21.0
Belonolaimus,same time,2,49.0
Belonolaimus,relation to,2,3.0
Hoplolaimus,parasitic nematode,2,13.0
Hoplolaimus,parsimony was,2,5.0
Hoplolaimus,outgroup species,2,5.0
Hoplolaimus,other Hoplolaimus,2,18.0
Hoplolaimus,other common,2,18.0
Hoplolaimus,other genera,2,24.0
Tylenchorhynchus,rDNA gene,2,1.0
Tylenchorhynchus,potential in,2,7.0
Tylenchorhynchus,rRNA and,2,3.0
Tylenchorhynchus,putative Paratrophurus,2,16.0
Tylenchorhynchus,rRNA phylogenetic,2,3.0
Tylenchorhynchus,rRNA tree,2,3.0
Tylenchorhynchus,rDNA contained,2,16.0
Tylenchorhynchus,rDNA genes,2,1.0
Tylenchorhynchus,rDNA sequence,2,16.0
Tylenchorhynchus,rDNA sequences,2,1.0
Tylenchorhynchus,puddled rice,2,27.0
Tylenchorhynchus,pronounced increase,2,22.0
Tylenchorhynchus,proposed as,2,9.0
Tylenchorhynchus,provide here,2,35.0
Tylenchorhynchus,projectus populations,2,22.0
Tylenchorhynchus,poorly in,2,9.0
Tylenchorhynchus,population cycle,2,39.0
Tylenchorhynchus,plots with,2,22.0
Tylenchorhynchus,polyphyletic status,2,1.0
Tylenchorhynchus,productivity and,2,27.0
Tylenchorhynchus,projectus strongly,2,22.0
Tylenchorhynchus,prevalent species,2,14.0
Tylenchorhynchus,problems related,2,35.0
Tylenchorhynchus,prefer a,2,39.0
Tylenchorhynchus,presence of,2,6.0
Tylenchorhynchus,presumably because,2,12.0
Hoplolaimus,primers for,2,18.0
Hoplolaimus,presence of,2,19.5
Tylenchorhynchus,phylogenetic relationships,2,1.0
Tylenchorhynchus,plant diversity,2,22.0
Tylenchorhynchus,plant feeders,2,22.0
Tylenchorhynchus,population increase,2,12.0
Tylenchorhynchus,phylogenetic breadth,2,16.0
Tylenchorhynchus,phylogenetic context,2,16.0
Tylenchorhynchus,phylogenetic position,2,3.0
Tylenchorhynchus,phylogeny of,2,35.0
Tylenchorhynchus,phytonematodes associated,2,7.0
Tylenchorhynchus,phytoparasitic nematode,2,12.0
Tylenchorhynchus,position of,2,9.0
Tylenchorhynchus,posterior third,2,9.0
Tylenchorhynchus,posteriorly directed,2,3.0
Tylenchorhynchus,population was,2,7.0
Tylenchorhynchus,polyphyletic taxa,2,16.0
Tylenchorhynchus,per year,2,39.0
Tylenchorhynchus,permanent grasslands,2,39.0
Tylenchorhynchus,patterns of,2,7.0
Tylenchorhynchus,particular region,2,7.0
Tylenchorhynchus,parvus Allen,2,6.0
Tylenchorhynchus,parvus by,2,6.0
Tylenchorhynchus,plant production,2,22.0
Tylenchorhynchus,plant species,2,22.0
Tylenchorhynchus,plant coverage,2,22.0
Hoplolaimus,previously developed,2,18.0
Hoplolaimus,rapid and,2,18.0
Hoplolaimus,practical alternative,2,24.0
Hoplolaimus,reduction of,2,15.0
Hoplolaimus,region had,2,5.0
Hoplolaimus,plant and,2,7.5
Hoplolaimus,recognized as,2,24.0
Tylenchorhynchus,paaloofi and,2,3.0
Tylenchorhynchus,other populations,2,9.0
Tylenchorhynchus,our isolate,2,3.0
Tylenchorhynchus,our population,2,3.0
Tylenchorhynchus,outside relatively,2,16.0
Tylenchorhynchus,overlapping intestine,2,3.0
Tylenchorhynchus,pesticides use,2,27.0
Tylenchorhynchus,pharyngeal glands,2,3.0
Tylenchorhynchus,pharyngeal overlap,2,16.0
Tylenchorhynchus,on topotypes,2,9.0
Tylenchorhynchus,only in,2,16.0
Tylenchorhynchus,or more,2,12.0
Tylenchorhynchus,one of,2,9.0
Belonolaimus,species of,2,21.0
Belonolaimus,some suppression,2,21.0
Belonolaimus,represents a,2,3.0
Belonolaimus,research is,2,21.0
Belonolaimus,soybean plants,2,3.0
Belonolaimus,soil samples,2,3.0
Belonolaimus,squash field,2,21.0
Belonolaimus,soils found,2,49.0
Belonolaimus,soybean cyst,2,50.0
Belonolaimus,soil application,2,49.0
Belonolaimus,soil fumigants,2,49.0
Belonolaimus,soil fumigation,2,49.0
Belonolaimus,soil population,2,21.0
Tylenchorhynchus,of outgroups,2,16.0
Belonolaimus,soil temperatures,2,21.0
Belonolaimus,significant obstacle,2,49.0
Belonolaimus,significantly affected,2,21.0
Belonolaimus,significantly reduced,2,21.0
Heterodera,type of,2,2.0
Heterodera,type resistance,2,26.0
Heterodera,type specimens,2,11.0
Heterodera,two extraction,2,18.0
Heterodera,two major,2,46.0
Heterodera,two Entomophthora,2,46.0
Heterodera,two cytokinin,2,26.0
Heterodera,two different,2,10.5
Tylenchorhynchus,of phylogenetically,2,16.0
Tylenchorhynchus,of potato,2,9.0
Tylenchorhynchus,of past,2,12.0
Tylenchorhynchus,of pendimethalin,2,27.0
Tylenchorhynchus,on arable,2,22.0
Tylenchorhynchus,on characters,2,16.0
Tylenchorhynchus,off from,2,3.0
Tylenchorhynchus,omnivorous Mesodorylaimus,2,22.0
Tylenchorhynchus,of wheat,2,9.0
Tylenchorhynchus,of taxa,2,16.0
Tylenchorhynchus,of fig,2,6.0
Tylenchorhynchus,of food,2,27.0
Tylenchorhynchus,of hotspots,2,7.0
Tylenchorhynchus,of integrative,2,35.0
Tylenchorhynchus,of current,2,16.0
Tylenchorhynchus,of female,2,6.0
Tylenchorhynchus,of adults,2,39.0
Tylenchorhynchus,of perineal,2,7.0
Tylenchorhynchus,of conservation,2,27.0
Tylenchorhynchus,of spermatozoa,2,6.0
Tylenchorhynchus,of Meloidogyne,2,29.0
Tylenchorhynchus,of tamarisk,2,3.0
Tylenchorhynchus,of rapidly,2,22.0
Tylenchorhynchus,of several,2,22.0
Tylenchorhynchus,of some,2,22.0
Hoplolaimus,reniformis population,2,12.0
Hoplolaimus,related H,2,18.0
Hoplolaimus,relationships among,2,18.0
Tylenchorhynchus,of Helicotylenchus,2,9.0
Tylenchorhynchus,not stabilise,2,22.0
Tylenchorhynchus,of Telotylenchidae,2,16.0
Tylenchorhynchus,of Telotylenchinae,2,16.0
Tylenchorhynchus,of Xiphinema,2,9.0
Tylenchorhynchus,of Merlinius,2,16.0
Tylenchorhynchus,of NNRC,2,9.0
Tylenchorhynchus,of Paratylenchus,2,22.0
Tylenchorhynchus,of Chhattisgarh,2,7.0
Tylenchorhynchus,of DSR,2,27.0
Tylenchorhynchus,of India,2,27.0
Belonolaimus,tail length,2,3.0
Tylenchorhynchus,of light,2,35.0
Tylenchorhynchus,of lip,2,9.0
Tylenchorhynchus,not counted,2,39.0
Belonolaimus,similar trends,2,21.0
Belonolaimus,subtropical regions,2,3.0
Belonolaimus,tail terminus,2,3.0
Belonolaimus,tended to,2,21.0
Belonolaimus,than fumigants,2,49.0
Belonolaimus,that can,2,49.0
Belonolaimus,suppress plant,2,49.0
Belonolaimus,tail and,2,3.0
Belonolaimus,strawberry is,2,49.0
Belonolaimus,study was,2,21.0
Belonolaimus,stylet and,2,3.0
Belonolaimus,stylet knobs,2,3.0
Tylenchorhynchus,nematodes were,2,9.0
Belonolaimus,standard deviation,2,3.0
Tylenchorhynchus,not form,2,3.0
Tylenchorhynchus,not show,2,39.0
Hoplolaimus,ribosomal DNA,2,5.0
Hoplolaimus,root galling,2,15.5
Hoplolaimus,rest of,2,5.0
Tylenchorhynchus,new taxa,2,35.0
Tylenchorhynchus,new weeds,2,27.0
Tylenchorhynchus,nematodes is,2,7.0
Tylenchorhynchus,nematodes of,2,35.0
Tylenchorhynchus,obtained in,2,1.0
Tylenchorhynchus,not cluster,2,16.0
Tylenchorhynchus,nuclear ribosomal,2,35.0
Tylenchorhynchus,numbers strongly,2,39.0
Tylenchorhynchus,near the,2,9.0
Tylenchorhynchus,named as,2,3.0
Tylenchorhynchus,natural and,2,1.0
Tylenchorhynchus,new synonym,2,9.0
Tylenchorhynchus,nordiensis by,2,9.0
Tylenchorhynchus,nomenclature based,2,16.0
Tylenchorhynchus,net returns,2,27.0
Tylenchorhynchus,mungbean residue,2,27.0
Tylenchorhynchus,mosaic distribution,2,16.0
Tylenchorhynchus,most frequent,2,7.0
Tylenchorhynchus,most remunerative,2,27.0
Tylenchorhynchus,morphological characters,2,35.0
Tylenchorhynchus,morphology and,2,35.0
Tylenchorhynchus,morphometric and,2,3.0
Tylenchorhynchus,nematode population,2,23.5
Tylenchorhynchus,morphometry leading,2,35.0
Tylenchorhynchus,more generations,2,39.0
Tylenchorhynchus,nematode surveys,2,35.0
Tylenchorhynchus,modified Baermann,2,7.0
Tylenchorhynchus,nematode taxa,2,22.0
Tylenchorhynchus,nematode fauna,2,22.0
Tylenchorhynchus,nematode faunal,2,22.0
Hoplolaimus,severe in,2,18.5
Hoplolaimus,sequence data,2,5.0
Hoplolaimus,samples were,2,7.5
Tylenchorhynchus,monocultures and,2,22.0
Tylenchorhynchus,monophyletic group,2,3.0
Tylenchorhynchus,mm long,2,10.0
Tylenchorhynchus,moisture contents,2,39.0
Tylenchorhynchus,molecular approaches,2,3.0
Tylenchorhynchus,molecular evolution,2,35.0
Tylenchorhynchus,molecular information,2,1.0
Tylenchorhynchus,multichambered counting,2,7.0
Tylenchorhynchus,mixtures of,2,22.0
Tylenchorhynchus,mixtures was,2,9.0
Tylenchorhynchus,microconus and,2,1.0
Tylenchorhynchus,mediterraneus in,2,3.0
Tylenchorhynchus,much or,2,16.0
Tylenchorhynchus,leviterminalis and,2,5.0
Tylenchorhynchus,leviterminalis are,2,5.0
Tylenchorhynchus,leviterminalis branched,2,16.0
Tylenchorhynchus,like structure,2,9.0
Tylenchorhynchus,measures on,2,27.0
Tylenchorhynchus,maximum parsimony,2,35.0
Tylenchorhynchus,mediterraneus sp,2,35.0
Tylenchorhynchus,maximus Allen,2,6.0
Tylenchorhynchus,maximus by,2,6.0
Tylenchorhynchus,maqbooli nom,2,5.0
Belonolaimus,strain S,2,50.0
Tylenchorhynchus,management zones,2,28.5
Tylenchorhynchus,molecular phylogeny,2,16.0
Hoplolaimus,similar topology,2,5.0
Hoplolaimus,similarity between,2,18.0
Hoplolaimus,showed that,2,19.5
Hoplolaimus,species in,2,21.0
Hoplolaimus,species inquirendae,2,24.0
Hoplolaimus,species is,2,24.0
Belonolaimus,the phytoparasitic,2,50.0
Tylenchorhynchus,localities of,2,1.0
Belonolaimus,the cantaloupe,2,21.0
Belonolaimus,strain of,2,50.0
Belonolaimus,strategy for,2,49.0
Belonolaimus,the nematicides,2,21.0
Belonolaimus,the opposite,2,21.0
Belonolaimus,the fluopyram,2,21.0
Belonolaimus,the genus,2,50.0
Belonolaimus,the internal,2,3.0
Belonolaimus,the juveniles,2,3.0
Belonolaimus,the lateral,2,3.0
Tylenchorhynchus,least four,2,1.0
Belonolaimus,the control,2,49.0
Belonolaimus,the cucumber,2,21.0
Belonolaimus,the effects,2,49.0
Belonolaimus,the fields,2,3.0
Belonolaimus,that is,2,21.0
Hoplolaimus,soil types,2,18.0
Hoplolaimus,sugarcane fields,2,7.5
Hoplolaimus,sugarcane soils,2,5.0
Hoplolaimus,suggests that,2,5.0
Tylenchorhynchus,low inputs,2,27.0
Tylenchorhynchus,legumes and,2,22.0
Tylenchorhynchus,large proportion,2,39.0
Tylenchorhynchus,large ribosomal,2,35.0
Tylenchorhynchus,largely be,2,39.0
Tylenchorhynchus,latter genus,2,9.0
Tylenchorhynchus,lead to,2,27.0
Tylenchorhynchus,knobs and,2,6.0
Tylenchorhynchus,knot nematode,2,28.0
Tylenchorhynchus,lacking annules,2,10.0
Tylenchorhynchus,large genus,2,35.0
Tylenchorhynchus,loams favored,2,9.0
Tylenchorhynchus,lowest density,2,7.0
Tylenchorhynchus,long spear,2,10.0
Tylenchorhynchus,long with,2,3.0
Tylenchorhynchus,low in,2,9.0
Tylenchorhynchus,living nematodes,2,12.0
Tylenchorhynchus,is threatened,2,27.0
Tylenchorhynchus,javanica were,2,7.0
Tylenchorhynchus,juvenile Heteroderaand,2,39.0
